race_id	date	race_type	around	course_len	weather	ground_state	race_class	place
202306010307	2023-01-08	0	0.0	1800	1	0	2	6
202306010308	2023-01-08	0	0.0	1200	1	0	2	6
202306010309	2023-01-08	1	0.0	1200	1	0	2	6
202306010310	2023-01-08	1	0.0	1600	1	0	4	6
202306010311	2023-01-08	0	0.0	1800	1	0	5	6
202306010312	2023-01-08	1	0.0	1600	1	0	3	6
202307010301	2023-01-08	0	1.0	1800	1	0	1	7
202307010302	2023-01-08	0	1.0	1400	1	0	1	7
202307010303	2023-01-08	0	1.0	1800	1	0	1	7
202307010304	2023-01-08	0	1.0	1200	1	0	0	7
202307010305	2023-01-08	1	1.0	2200	1	0	1	7
202307010306	2023-01-08	1	1.0	2000	1	0	0	7
202307010307	2023-01-08	0	1.0	1200	1	0	2	7
202307010308	2023-01-08	0	1.0	1900	1	0	2	7
202307010309	2023-01-08	0	1.0	1800	1	0	5	7
202307010310	2023-01-08	1	1.0	1400	1	0	4	7
202307010311	2023-01-08	1	1.0	1600	1	0	5	7
202307010312	2023-01-08	1	1.0	1200	1	0	3	7
202306010401	2023-01-09	0	0.0	1200	1	0	1	6
202306010402	2023-01-09	0	0.0	1800	1	0	1	6
202306010403	2023-01-09	0	0.0	1800	1	0	1	6
202306010404	2023-01-09	0	0.0	1200	1	0	0	6
202306010405	2023-01-09	1	0.0	1600	1	0	1	6
202306010406	2023-01-09	0	0.0	1800	1	0	0	6
202306010407	2023-01-09	0	0.0	1800	1	0	2	6
202306010408	2023-01-09	0	0.0	1200	1	0	3	6
202306010409	2023-01-09	0	0.0	2400	1	0	5	6
202306010410	2023-01-09	1	0.0	2200	1	0	4	6
202306010411	2023-01-09	1	0.0	1600	1	0	5	6
202306010412	2023-01-09	1	0.0	2000	1	0	2	6
202307010401	2023-01-09	0	1.0	1800	1	0	1	7
202307010402	2023-01-09	0	1.0	1200	1	0	1	7
202307010403	2023-01-09	0	1.0	1800	1	0	2	7
202307010404	2023-01-09	0	1.0	1400	1	0	2	7
202307010405	2023-01-09	1	1.0	1600	1	0	1	7
202307010406	2023-01-09	1	1.0	1600	1	0	0	7
202307010407	2023-01-09	1	1.0	2000	1	0	1	7
202307010408	2023-01-09	0	1.0	1800	1	0	2	7
202307010409	2023-01-09	0	1.0	1400	1	0	5	7
202307010410	2023-01-09	0	1.0	1800	1	0	4	7
202307010411	2023-01-09	1	1.0	1200	1	0	5	7
202307010412	2023-01-09	1	1.0	2000	1	0	2	7
202306010501	2023-01-14	0	0.0	1200	2	0	1	6
202306010502	2023-01-14	0	0.0	1800	2	0	1	6
202306010503	2023-01-14	0	0.0	1200	0	0	1	6
202306010504	2023-01-14	0	0.0	1800	0	0	0	6
202306010505	2023-01-14	1	0.0	1600	0	0	0	6
202306010506	2023-01-14	1	0.0	2000	3	0	1	6
202306010507	2023-01-14	0	0.0	1200	3	0	2	6
202306010508	2023-01-14	0	0.0	1800	3	0	2	6
202306010509	2023-01-14	1	0.0	1600	3	0	2	6
202306010510	2023-01-14	0	0.0	1800	2	0	4	6
202306010511	2023-01-14	1	0.0	1200	2	2	5	6
202306010512	2023-01-14	1	0.0	2200	2	2	3	6
202307010501	2023-01-14	0	1.0	1200	0	1	1	7
202307010502	2023-01-14	0	1.0	1400	0	1	1	7
202307010503	2023-01-14	0	1.0	1800	0	1	1	7
202307010504	2023-01-14	0	1.0	1400	0	1	0	7
202307010505	2023-01-14	1	1.0	1400	0	1	1	7
202307010506	2023-01-14	1	1.0	2200	0	1	2	7
202307010507	2023-01-14	0	1.0	1800	2	1	2	7
202307010508	2023-01-14	0	1.0	1200	2	1	2	7
202307010509	2023-01-14	1	1.0	2000	2	1	5	7
202307010510	2023-01-14	0	1.0	1400	2	1	4	7
202307010511	2023-01-14	1	1.0	2000	2	1	5	7
202307010512	2023-01-14	1	1.0	1600	2	1	2	7
202310010101	2023-01-14	0	0.0	1700	3	3	1	10
202310010102	2023-01-14	1	0.0	1200	2	1	1	10
202310010103	2023-01-14	0	0.0	1000	2	3	1	10
202310010104	2023-01-14	2		2860	2	1	1	10
202310010105	2023-01-14	2		2860	2	1	1	10
202310010106	2023-01-14	1	0.0	2000	2	1	1	10
202310010107	2023-01-14	0	0.0	1700	2	3	2	10
202310010108	2023-01-14	1	0.0	1800	2	1	2	10
202310010109	2023-01-14	1	0.0	2600	0	1	5	10
202310010110	2023-01-14	0	0.0	1700	0	3	5	10
202310010111	2023-01-14	1	0.0	1800	0	1	4	10
202310010112	2023-01-14	1	0.0	1200	0	1	2	10
202306010601	2023-01-15	0	0.0	1200	2	0	1	6
202306010602	2023-01-15	0	0.0	1800	2	0	1	6
202306010603	2023-01-15	0	0.0	1800	2	0	1	6
202306010604	2023-01-15	0	0.0	1200	2	0	2	6
202306010605	2023-01-15	1	0.0	1600	2	0	1	6
202306010606	2023-01-15	0	0.0	1800	2	0	0	6
202306010607	2023-01-15	1	0.0	1600	2	0	2	6
202306010608	2023-01-15	0	0.0	1800	2	0	3	6
202306010609	2023-01-15	1	0.0	1200	0	0	4	6
202306010610	2023-01-15	0	0.0	1200	0	0	5	6
202306010611	2023-01-15	1	0.0	2000	2	0	5	6
202306010612	2023-01-15	1	0.0	1200	2	0	3	6
202307010601	2023-01-15	0	1.0	1900	1	2	1	7
202307010602	2023-01-15	0	1.0	1400	1	2	1	7
202307010603	2023-01-15	0	1.0	1800	1	2	0	7
202307010604	2023-01-15	0	1.0	1200	1	2	2	7
202307010605	2023-01-15	1	1.0	2000	1	1	1	7
202307010606	2023-01-15	1	1.0	2000	1	1	0	7
202307010607	2023-01-15	0	1.0	1400	1	2	2	7
202307010608	2023-01-15	0	1.0	1200	2	2	3	7
202307010609	2023-01-15	0	1.0	1800	2	2	5	7
202307010610	2023-01-15	1	1.0	1400	2	2	5	7
202307010611	2023-01-15	1	1.0	2200	2	2	5	7
202307010612	2023-01-15	1	1.0	1400	2	2	3	7
202310010201	2023-01-15	0	0.0	1700	2	1	1	10
202310010202	2023-01-15	1	0.0	1200	2	2	1	10
202310010203	2023-01-15	0	0.0	1000	2	1	2	10
202310010204	2023-01-15	2		2860	0	2	1	10
202310010205	2023-01-15	1	0.0	1200	2	2	0	10
202310010206	2023-01-15	1	0.0	1800	1	2	1	10
202310010207	2023-01-15	1	0.0	2000	1	2	2	10
202310010208	2023-01-15	0	0.0	1700	2	1	2	10
202310010209	2023-01-15	1	0.0	1200	2	2	5	10
202310010210	2023-01-15	1	0.0	1800	2	2	5	10
202310010211	2023-01-15	0	0.0	1700	2	1	5	10
202310010212	2023-01-15	1	0.0	1200	2	2	2	10
202306010701	2023-01-21	0	0.0	1200	1	2	1	6
202306010702	2023-01-21	0	0.0	1200	1	2	1	6
202306010703	2023-01-21	0	0.0	1800	1	2	1	6
202306010704	2023-01-21	0	0.0	1200	1	2	0	6
202306010705	2023-01-21	1	0.0	2000	2	2	1	6
202306010706	2023-01-21	0	0.0	1800	2	2	0	6
202306010707	2023-01-21	0	0.0	1200	2	2	2	6
202306010708	2023-01-21	0	0.0	1800	2	2	2	6
202306010709	2023-01-21	0	0.0	1800	1	2	3	6
202306010710	2023-01-21	1	0.0	1800	1	2	3	6
202306010711	2023-01-21	1	0.0	2000	1	2	4	6
202306010712	2023-01-21	1	0.0	2200	1	2	2	6
202307010701	2023-01-21	0	1.0	1900	1	0	1	7
202307010702	2023-01-21	0	1.0	1200	1	0	1	7
202307010703	2023-01-21	0	1.0	1800	1	0	0	7
202307010704	2023-01-21	0	1.0	1400	1	0	2	7
202307010705	2023-01-21	1	1.0	2000	1	0	1	7
202307010706	2023-01-21	1	1.0	1600	1	0	1	7
202307010707	2023-01-21	0	1.0	1900	1	0	3	7
202307010708	2023-01-21	0	1.0	1400	1	0	3	7
202307010709	2023-01-21	0	1.0	1800	1	0	4	7
202307010710	2023-01-21	1	1.0	2000	1	0	5	7
202307010711	2023-01-21	1	1.0	1600	1	0	5	7
202307010712	2023-01-21	1	1.0	2200	1	0	2	7
202310010301	2023-01-21	0	0.0	1700	1	2	1	10
202310010302	2023-01-21	1	0.0	1800	1	2	1	10
202310010303	2023-01-21	0	0.0	1000	1	2	1	10
202310010304	2023-01-21	2		2860	1	2	1	10
202310010305	2023-01-21	2		2860	1	2	5	10
202310010306	2023-01-21	1	0.0	1800	1	2	1	10
202310010307	2023-01-21	1	0.0	2600	1	2	2	10
202310010308	2023-01-21	0	0.0	1700	1	2	2	10
202310010309	2023-01-21	1	0.0	1200	1	2	2	10
202310010310	2023-01-21	1	0.0	2000	1	2	5	10
202310010311	2023-01-21	0	0.0	1700	1	2	5	10
202310010312	2023-01-21	1	0.0	1200	1	2	2	10
202306010801	2023-01-22	0	0.0	1200	2	0	1	6
202306010802	2023-01-22	0	0.0	1800	2	0	1	6
202306010803	2023-01-22	0	0.0	1800	2	0	1	6
202306010804	2023-01-22	0	0.0	1200	2	0	2	6
202306010805	2023-01-22	1	0.0	2200	2	0	1	6
202306010806	2023-01-22	1	0.0	2000	2	0	0	6
202306010807	2023-01-22	0	0.0	1800	1	0	2	6
202306010808	2023-01-22	0	0.0	1200	1	0	3	6
202306010809	2023-01-22	1	0.0	1800	1	0	2	6
202306010810	2023-01-22	0	0.0	1200	1	0	4	6
202306010811	2023-01-22	1	0.0	2200	1	0	5	6
202306010812	2023-01-22	1	0.0	1600	1	0	3	6
202307010801	2023-01-22	0	1.0	1800	1	0	1	7
202307010802	2023-01-22	0	1.0	1400	1	0	1	7
202307010803	2023-01-22	0	1.0	1200	1	0	0	7
202307010804	2023-01-22	0	1.0	1800	1	0	2	7
202307010805	2023-01-22	1	1.0	2200	1	0	1	7
202307010806	2023-01-22	1	1.0	1600	1	0	0	7
202307010807	2023-01-22	0	1.0	1900	1	0	2	7
202307010808	2023-01-22	0	1.0	1200	1	0	2	7
202307010809	2023-01-22	1	1.0	2000	1	0	5	7
202307010810	2023-01-22	1	1.0	1600	1	0	4	7
202307010811	2023-01-22	0	1.0	1800	1	0	5	7
202307010812	2023-01-22	1	1.0	1400	1	0	3	7
202310010401	2023-01-22	0	0.0	1700	1	2	1	10
202310010402	2023-01-22	1	0.0	1200	1	0	1	10
202310010403	2023-01-22	0	0.0	1000	2	2	2	10
202310010404	2023-01-22	2		2860	2	0	1	10
202310010405	2023-01-22	1	0.0	1800	2	0	0	10
202310010406	2023-01-22	1	0.0	1200	2	0	1	10
202310010407	2023-01-22	1	0.0	2000	2	0	1	10
202310010408	2023-01-22	0	0.0	1700	2	2	2	10
202310010409	2023-01-22	1	0.0	1200	0	0	5	10
202310010410	2023-01-22	1	0.0	2600	0	0	5	10
202310010411	2023-01-22	0	0.0	1700	0	2	4	10
202310010412	2023-01-22	1	0.0	1800	0	2	2	10
202305010101	2023-01-28	0	1.0	1400	1	0	1	5
202305010102	2023-01-28	0	1.0	1400	1	0	0	5
202305010103	2023-01-28	0	1.0	1600	1	0	1	5
202305010104	2023-01-28	0	1.0	1600	1	0	2	5
202305010105	2023-01-28	1	1.0	1800	1	0	1	5
202305010106	2023-01-28	1	1.0	1600	1	0	0	5
202305010107	2023-01-28	0	1.0	1400	1	0	2	5
202305010108	2023-01-28	0	1.0	2100	1	0	3	5
202305010109	2023-01-28	0	1.0	1600	1	0	4	5
202305010110	2023-01-28	1	1.0	1400	1	0	5	5
202305010111	2023-01-28	1	1.0	2000	1	0	5	5
202305010112	2023-01-28	1	1.0	1800	2	0	2	5
202307010901	2023-01-28	0	1.0	1800	1	0	1	7
202307010902	2023-01-28	0	1.0	1200	1	0	1	7
202307010903	2023-01-28	0	1.0	1900	1	0	1	7
202307010904	2023-01-28	0	1.0	1400	1	0	0	7
202307010905	2023-01-28	1	1.0	2000	1	0	1	7
202307010906	2023-01-28	0	1.0	1400	1	0	2	7
202307010907	2023-01-28	0	1.0	1800	1	0	2	7
202307010908	2023-01-28	0	1.0	1200	1	0	3	7
202307010909	2023-01-28	1	1.0	1600	1	0	2	7
202307010910	2023-01-28	1	1.0	2200	1	0	5	7
202307010911	2023-01-28	0	1.0	1200	1	0	4	7
202307010912	2023-01-28	1	1.0	1600	1	0	2	7
202310010501	2023-01-28	0	0.0	1700	5	3	1	10
202310010502	2023-01-28	1	0.0	1200	1	1	1	10
202310010503	2023-01-28	0	0.0	1000	1	3	2	10
202310010504	2023-01-28	2		2860	1	1	1	10
202310010505	2023-01-28	1	0.0	2000	4	1	1	10
202310010506	2023-01-28	1	0.0	1800	4	1	1	10
202310010507	2023-01-28	0	0.0	1700	5	3	2	10
202310010508	2023-01-28	2		3390	5	1	5	10
202310010509	2023-01-28	1	0.0	1800	2	1	5	10
202310010510	2023-01-28	0	0.0	1700	2	3	5	10
202310010511	2023-01-28	1	0.0	1200	2	1	5	10
202310010512	2023-01-28	1	0.0	1200	2	1	2	10
202305010201	2023-01-29	0	1.0	1400	1	0	1	5
202305010202	2023-01-29	0	1.0	2100	1	0	1	5
202305010203	2023-01-29	0	1.0	1600	1	0	1	5
202305010204	2023-01-29	0	1.0	1600	1	0	2	5
202305010205	2023-01-29	1	1.0	1600	1	0	1	5
202305010206	2023-01-29	1	1.0	1800	1	0	0	5
202305010207	2023-01-29	0	1.0	2100	1	0	2	5
202305010208	2023-01-29	0	1.0	1400	1	0	3	5
202305010209	2023-01-29	1	1.0	1800	1	0	2	5
202305010210	2023-01-29	1	1.0	1600	1	0	4	5
202305010211	2023-01-29	0	1.0	1400	1	0	5	5
202305010212	2023-01-29	1	1.0	2000	1	0	3	5
202307011001	2023-01-29	0	1.0	1200	1	0	1	7
202307011002	2023-01-29	0	1.0	1800	1	0	1	7
202307011003	2023-01-29	0	1.0	1400	1	0	1	7
202307011004	2023-01-29	0	1.0	1200	1	0	2	7
202307011005	2023-01-29	1	1.0	1600	1	0	1	7
202307011006	2023-01-29	1	1.0	2000	1	0	0	7
202307011007	2023-01-29	0	1.0	1800	1	0	2	7
202307011008	2023-01-29	0	1.0	1400	1	0	2	7
202307011009	2023-01-29	1	1.0	2200	1	0	4	7
202307011010	2023-01-29	0	1.0	1800	1	0	5	7
202307011011	2023-01-29	1	1.0	1200	1	0	5	7
202307011012	2023-01-29	1	1.0	1600	1	0	3	7
202310010601	2023-01-29	0	0.0	1700	2	1	1	10
202310010602	2023-01-29	1	0.0	1200	2	1	1	10
202310010603	2023-01-29	0	0.0	1000	2	1	1	10
202310010604	2023-01-29	2		2860	2	1	1	10
202310010605	2023-01-29	1	0.0	1200	2	1	0	10
202310010606	2023-01-29	1	0.0	2000	2	1	1	10
202310010607	2023-01-29	0	0.0	1700	2	1	2	10
202310010608	2023-01-29	1	0.0	1200	2	1	2	10
202310010609	2023-01-29	0	0.0	1700	2	1	2	10
202310010610	2023-01-29	1	0.0	2600	2	1	5	10
202310010611	2023-01-29	1	0.0	1200	2	1	4	10
202310010612	2023-01-29	1	0.0	2000	2	1	2	10
202305010301	2023-02-04	0	1.0	1400	1	0	1	5
202305010302	2023-02-04	0	1.0	1300	1	0	1	5
202305010303	2023-02-04	0	1.0	1600	1	0	1	5
202305010304	2023-02-04	0	1.0	1400	1	0	2	5
202305010305	2023-02-04	1	1.0	2400	1	0	1	5
202305010306	2023-02-04	1	1.0	1800	1	0	0	5
202305010307	2023-02-04	1	1.0	1600	1	0	2	5
202305010308	2023-02-04	0	1.0	1600	1	0	2	5
202305010309	2023-02-04	1	1.0	1400	1	0	2	5
202305010310	2023-02-04	1	1.0	1400	1	0	3	5
202305010311	2023-02-04	1	1.0	2400	1	0	4	5
202305010312	2023-02-04	0	1.0	1600	1	0	3	5
202307011101	2023-02-04	0	1.0	1800	1	0	1	7
202307011102	2023-02-04	0	1.0	1400	1	0	1	7
202307011103	2023-02-04	0	1.0	1900	1	0	1	7
202307011104	2023-02-04	0	1.0	1800	1	0	0	7
202307011105	2023-02-04	1	1.0	2200	1	0	1	7
202307011106	2023-02-04	0	1.0	1200	1	0	2	7
202307011107	2023-02-04	0	1.0	1900	1	0	2	7
202307011108	2023-02-04	0	1.0	1400	1	0	3	7
202307011109	2023-02-04	1	1.0	1400	1	0	4	7
202307011110	2023-02-04	1	1.0	1600	1	0	5	7
202307011111	2023-02-04	0	1.0	1900	1	0	5	7
202307011112	2023-02-04	1	1.0	2000	1	0	3	7
202310010701	2023-02-04	0	0.0	1700	2	2	1	10
202310010702	2023-02-04	1	0.0	1800	2	0	1	10
202310010703	2023-02-04	0	0.0	1000	2	2	1	10
202310010704	2023-02-04	2		3390	2	0	5	10
202310010705	2023-02-04	2		2860	2	0	1	10
202310010706	2023-02-04	1	0.0	2000	2	0	1	10
202310010707	2023-02-04	0	0.0	1700	1	2	2	10
202310010708	2023-02-04	1	0.0	2000	1	0	2	10
202310010709	2023-02-04	1	0.0	1200	1	0	2	10
202310010710	2023-02-04	0	0.0	1000	1	2	5	10
202310010711	2023-02-04	1	0.0	1800	1	0	5	10
202310010712	2023-02-04	1	0.0	1200	1	0	2	10
202305010401	2023-02-05	0	1.0	1400	1	0	1	5
202305010402	2023-02-05	0	1.0	2100	1	0	1	5
202305010403	2023-02-05	0	1.0	1600	1	0	0	5
202305010404	2023-02-05	0	1.0	1600	1	0	2	5
202305010405	2023-02-05	1	1.0	1600	1	0	1	5
202305010406	2023-02-05	1	1.0	1600	1	0	0	5
202305010407	2023-02-05	0	1.0	1300	1	0	2	5
202305010408	2023-02-05	1	1.0	2000	1	0	3	5
202305010409	2023-02-05	1	1.0	2400	1	0	2	5
202305010410	2023-02-05	0	1.0	1400	1	0	4	5
202305010411	2023-02-05	1	1.0	1600	1	0	5	5
202305010412	2023-02-05	0	1.0	1300	1	0	3	5
202307011201	2023-02-05	0	1.0	1800	1	0	1	7
202307011202	2023-02-05	0	1.0	1400	1	0	1	7
202307011203	2023-02-05	0	1.0	1200	1	0	1	7
202307011204	2023-02-05	0	1.0	1800	1	0	2	7
202307011205	2023-02-05	1	1.0	1600	1	0	1	7
202307011206	2023-02-05	1	1.0	1600	1	0	0	7
202307011207	2023-02-05	0	1.0	1800	1	0	2	7
202307011208	2023-02-05	1	1.0	2000	1	0	2	7
202307011209	2023-02-05	0	1.0	1900	1	0	4	7
202307011210	2023-02-05	0	1.0	1200	1	0	5	7
202307011211	2023-02-05	1	1.0	2000	1	0	5	7
202307011212	2023-02-05	1	1.0	1200	1	0	3	7
202310010801	2023-02-05	0	0.0	1700	1	0	1	10
202310010802	2023-02-05	1	0.0	1800	1	0	1	10
202310010803	2023-02-05	0	0.0	1000	1	0	2	10
202310010804	2023-02-05	2		2860	1	0	1	10
202310010805	2023-02-05	1	0.0	2000	1	0	0	10
202310010806	2023-02-05	1	0.0	1200	1	0	1	10
202310010807	2023-02-05	1	0.0	2000	1	0	1	10
202310010808	2023-02-05	0	0.0	2400	1	0	2	10
202310010809	2023-02-05	1	0.0	1200	1	0	5	10
202310010810	2023-02-05	0	0.0	1700	1	0	5	10
202310010811	2023-02-05	1	0.0	2000	1	0	5	10
202310010812	2023-02-05	1	0.0	1800	1	0	2	10
202305010501	2023-02-11	0	1.0	1300	1	3	1	5
202305010502	2023-02-11	0	1.0	1400	1	3	0	5
202305010503	2023-02-11	0	1.0	1600	1	3	1	5
202305010504	2023-02-11	0	1.0	2100	1	3	2	5
202305010505	2023-02-11	1	1.0	1400	1	2	1	5
202305010506	2023-02-11	1	1.0	1800	1	2	1	5
202305010507	2023-02-11	1	1.0	1400	1	2	2	5
202305010508	2023-02-11	0	1.0	1400	1	3	2	5
202305010509	2023-02-11	1	1.0	2400	1	2	5	5
202305010510	2023-02-11	1	1.0	1400	1	2	4	5
202305010511	2023-02-11	1	1.0	1600	1	2	5	5
202305010512	2023-02-11	0	1.0	1600	1	3	3	5
202309010101	2023-02-11	0	0.0	1800	1	0	1	9
202309010102	2023-02-11	0	0.0	1200	1	0	1	9
202309010103	2023-02-11	0	0.0	1800	1	0	1	9
202309010104	2023-02-11	0	0.0	1200	1	0	0	9
202309010105	2023-02-11	1	0.0	1600	1	0	1	9
202309010106	2023-02-11	0	0.0	1400	1	0	2	9
202309010107	2023-02-11	0	0.0	1800	1	0	2	9
202309010108	2023-02-11	0	0.0	1200	1	0	2	9
202309010109	2023-02-11	1	0.0	1800	1	0	5	9
202309010110	2023-02-11	1	0.0	2000	1	0	4	9
202309010111	2023-02-11	1	0.0	1600	1	0	5	9
202309010112	2023-02-11	0	0.0	2000	1	0	3	9
202310020101	2023-02-11	0	0.0	1700	1	3	1	10
202310020102	2023-02-11	1	0.0	1800	1	1	1	10
202310020103	2023-02-11	0	0.0	1000	1	3	2	10
202310020104	2023-02-11	2		2860	1	1	1	10
202310020105	2023-02-11	2		2860	1	1	5	10
202310020106	2023-02-11	1	0.0	1200	1	1	1	10
202310020107	2023-02-11	1	0.0	1800	1	1	1	10
202310020108	2023-02-11	0	0.0	1700	1	3	2	10
202310020109	2023-02-11	1	0.0	2000	1	1	5	10
202310020110	2023-02-11	1	0.0	1200	2	1	5	10
202310020111	2023-02-11	0	0.0	1700	2	3	5	10
202310020112	2023-02-11	1	0.0	2000	2	1	2	10
202305010601	2023-02-12	0	1.0	1400	1	1	1	5
202305010602	2023-02-12	0	1.0	2100	1	1	1	5
202305010603	2023-02-12	0	1.0	1600	1	1	1	5
202305010604	2023-02-12	0	1.0	1600	1	1	0	5
202305010605	2023-02-12	1	1.0	1800	1	0	1	5
202305010606	2023-02-12	1	1.0	2400	1	0	2	5
202305010607	2023-02-12	0	1.0	1600	1	1	2	5
202305010608	2023-02-12	1	1.0	1600	1	0	3	5
202305010609	2023-02-12	1	1.0	1800	1	0	4	5
202305010610	2023-02-12	0	1.0	1400	1	1	5	5
202305010611	2023-02-12	1	1.0	1800	1	0	5	5
202305010612	2023-02-12	0	1.0	1400	2	1	3	5
202309010201	2023-02-12	0	0.0	1200	1	0	1	9
202309010202	2023-02-12	0	0.0	1800	1	0	1	9
202309010203	2023-02-12	0	0.0	1400	1	0	1	9
202309010204	2023-02-12	0	0.0	1800	1	0	0	9
202309010205	2023-02-12	1	0.0	1800	1	0	1	9
202309010206	2023-02-12	1	0.0	2000	1	0	1	9
202309010207	2023-02-12	0	0.0	1400	1	0	2	9
202309010208	2023-02-12	1	0.0	1600	1	0	2	9
202309010209	2023-02-12	1	0.0	1600	1	0	2	9
202309010210	2023-02-12	0	0.0	1800	1	0	4	9
202309010211	2023-02-12	1	0.0	2200	1	0	5	9
202309010212	2023-02-12	0	0.0	1200	1	0	3	9
202310020201	2023-02-12	0	0.0	1700	1	1	1	10
202310020202	2023-02-12	1	0.0	1200	1	2	1	10
202310020203	2023-02-12	0	0.0	1000	1	1	1	10
202310020204	2023-02-12	2		2860	1	2	1	10
202310020205	2023-02-12	1	0.0	2000	1	2	1	10
202310020206	2023-02-12	1	0.0	1200	1	2	2	10
202310020207	2023-02-12	1	0.0	2600	1	2	2	10
202310020208	2023-02-12	0	0.0	1700	1	1	2	10
202310020209	2023-02-12	1	0.0	2000	1	2	2	10
202310020210	2023-02-12	1	0.0	1800	1	2	5	10
202310020211	2023-02-12	1	0.0	1200	1	2	5	10
202310020212	2023-02-12	0	0.0	1700	1	1	2	10
202305010701	2023-02-18	0	1.0	1400	1	2	1	5
202305010702	2023-02-18	0	1.0	1400	1	2	0	5
202305010703	2023-02-18	0	1.0	1600	1	2	1	5
202305010704	2023-02-18	0	1.0	1600	1	2	2	5
202305010705	2023-02-18	1	1.0	2400	1	0	1	5
202305010706	2023-02-18	1	1.0	1600	1	0	1	5
202305010707	2023-02-18	0	1.0	1400	1	2	2	5
202305010708	2023-02-18	0	1.0	2100	1	2	3	5
202305010709	2023-02-18	1	1.0	2000	1	0	2	5
202305010710	2023-02-18	0	1.0	2100	1	2	4	5
202305010711	2023-02-18	1	1.0	3400	1	0	5	5
202305010712	2023-02-18	1	1.0	1800	1	0	3	5
202309010301	2023-02-18	0	0.0	1800	2	0	1	9
202309010302	2023-02-18	0	0.0	1200	2	0	1	9
202309010303	2023-02-18	0	0.0	1800	2	0	1	9
202309010304	2023-02-18	0	0.0	1400	2	0	1	9
202309010305	2023-02-18	0	0.0	1800	2	0	0	9
202309010306	2023-02-18	1	0.0	2400	2	0	1	9
202309010307	2023-02-18	1	0.0	2000	2	0	2	9
202309010308	2023-02-18	0	0.0	1800	2	0	2	9
202309010309	2023-02-18	1	0.0	1800	2	0	2	9
202309010310	2023-02-18	0	0.0	1400	2	0	4	9
202309010311	2023-02-18	1	0.0	1400	2	0	5	9
202309010312	2023-02-18	0	0.0	1400	2	0	3	9
202310020301	2023-02-18	0	0.0	1700	2	2	1	10
202310020302	2023-02-18	1	0.0	2000	2	2	1	10
202310020303	2023-02-18	0	0.0	1000	2	2	1	10
202310020304	2023-02-18	2		2860	0	2	1	10
202310020305	2023-02-18	2		3390	0	2	5	10
202310020306	2023-02-18	1	0.0	1200	0	2	1	10
202310020307	2023-02-18	0	0.0	2400	2	2	2	10
202310020308	2023-02-18	1	0.0	1800	2	2	2	10
202310020309	2023-02-18	0	0.0	1700	0	2	5	10
202310020310	2023-02-18	1	0.0	2600	0	2	5	10
202310020311	2023-02-18	1	0.0	1200	0	2	5	10
202310020312	2023-02-18	1	0.0	1800	0	2	2	10
202305010801	2023-02-19	0	1.0	1400	2	2	1	5
202305010802	2023-02-19	0	1.0	2100	2	2	1	5
202305010803	2023-02-19	0	1.0	1400	2	2	2	5
202305010804	2023-02-19	1	1.0	1800	2	0	1	5
202305010805	2023-02-19	0	1.0	1600	2	0	0	5
202305010806	2023-02-19	1	1.0	1600	2	0	2	5
202305010807	2023-02-19	1	1.0	1800	2	0	2	5
202305010808	2023-02-19	1	1.0	1400	2	0	3	5
202305010809	2023-02-19	0	1.0	1600	1	0	5	5
202305010810	2023-02-19	1	1.0	2000	1	0	4	5
202305010811	2023-02-19	0	1.0	1600	1	0	5	5
202305010812	2023-02-19	0	1.0	1400	1	0	5	5
202309010401	2023-02-19	0	0.0	1800	0	2	1	9
202309010402	2023-02-19	0	0.0	1400	0	2	1	9
202309010403	2023-02-19	0	0.0	2000	0	2	1	9
202309010404	2023-02-19	0	0.0	1400	0	2	0	9
202309010405	2023-02-19	1	0.0	1800	0	2	1	9
202309010406	2023-02-19	1	0.0	1400	0	2	2	9
202309010407	2023-02-19	0	0.0	1800	2	2	2	9
202309010408	2023-02-19	0	0.0	1200	2	2	2	9
202309010409	2023-02-19	0	0.0	1800	2	2	5	9
202309010410	2023-02-19	1	0.0	1600	2	2	4	9
202309010411	2023-02-19	0	0.0	1200	2	2	5	9
202309010412	2023-02-19	1	0.0	1600	2	2	3	9
202310020401	2023-02-19	0	0.0	1700	0	3	1	10
202310020402	2023-02-19	1	0.0	1200	0	1	1	10
202310020403	2023-02-19	0	0.0	1000	0	3	2	10
202310020404	2023-02-19	2		2860	2	1	1	10
202310020405	2023-02-19	1	0.0	2000	2	1	1	10
202310020406	2023-02-19	1	0.0	1800	2	1	1	10
202310020407	2023-02-19	0	0.0	1700	2	3	2	10
202310020408	2023-02-19	1	0.0	1200	1	1	2	10
202310020409	2023-02-19	1	0.0	2000	1	1	5	10
202310020410	2023-02-19	0	0.0	1000	1	3	5	10
202310020411	2023-02-19	1	0.0	1800	1	1	5	10
202310020412	2023-02-19	1	0.0	1200	1	1	2	10
202306020101	2023-02-25	0	0.0	1800	1	0	1	6
202306020102	2023-02-25	0	0.0	1200	1	0	1	6
202306020103	2023-02-25	0	0.0	1800	1	0	1	6
202306020104	2023-02-25	0	0.0	1200	1	0	1	6
202306020105	2023-02-25	1	0.0	1600	2	0	1	6
202306020106	2023-02-25	1	0.0	2000	2	0	1	6
202306020107	2023-02-25	0	0.0	1800	2	0	2	6
202306020108	2023-02-25	0	0.0	1800	2	0	2	6
202306020109	2023-02-25	1	0.0	2200	2	0	2	6
202306020110	2023-02-25	1	0.0	1800	2	0	5	6
